segment_id,celex,node_id,tipo,identificatore,llm_status,evidence,lamf_L1,lamf_L2,articolo_id
dlgs_56_2017__articolo__67,dlgs_56_2017,dlgs_56_2017,articolo,67,ok,"[{""testo"": ""Le garanzie fideiussorie e le polizze assicurative previste dal presente codice sono conformi agli schemi tipo approvati"", ""layer"": ""L2"", ""motivo"": ""This sets a technical compliance requirement for guarantees and insurance policies.""}, {""testo"": ""le stazioni appaltanti nominano tra i propri dipendenti o dipendenti di altre amministrazioni pubbliche da uno a tre componenti"", ""layer"": ""L2"", ""motivo"": ""This specifies an operational procedure and composition rule for carrying out contract verification.""}, {""testo"": ""con qualificazione rapportata alla tipologia e caratteristica del contratto"", ""layer"": ""L2"", ""motivo"": ""This is a technical qualification standard for appointed members.""}, {""testo"": ""È obbligatoria l’indicazione della terna di subappaltatori in sede di offerta"", ""layer"": ""L2"", ""motivo"": ""This imposes a procedural requirement for tender submissions.""}, {""testo"": ""le modalità e le tempistiche per la verifica delle condizioni di esclusione"", ""layer"": ""L2"", ""motivo"": ""This concerns monitoring and verification procedures.""}, {""testo"": ""i lavori o le parti di opere ovvero i servizi e le forniture o parti di servizi e forniture che si intende subappaltare"", ""layer"": ""L2"", ""motivo"": ""This specifies disclosure content for subapping arrangements.""}]",35.0,65.0,67
dlgs_56_2017__articolo__69,dlgs_56_2017,dlgs_56_2017,articolo,69,ok,"[{""testo"": ""“Costituisce, comunque, subappalto qualsiasi contratto avente ad oggetto attività ovunque espletate...”"", ""layer"": ""L2"", ""motivo"": ""This sets an operational rule defining when a contract counts as subcontracting, including technical thresholds.""}, {""testo"": ""“se singolarmente di importo superiore al 2 per cento dell’importo delle prestazioni affidate o di importo superiore a 100.000 euro”"", ""layer"": ""L2"", ""motivo"": ""This introduces quantitative benchmarks for applying the subcontracting rule.""}, {""testo"": ""“previa autorizzazione della stazione appaltante”"", ""layer"": ""L2"", ""motivo"": ""This specifies a procedural requirement for subcontracting approval.""}, {""testo"": ""“I contratti possono parimenti essere modificati... senza necessità di una nuova procedura”"", ""layer"": ""L2"", ""motivo"": ""This lays down an operational procedure for contract modifications.""}, {""testo"": ""“il valore della modifica è al di sotto di entrambi i seguenti valori”"", ""layer"": ""L2"", ""motivo"": ""This sets technical thresholds governing when modifications are allowed.""}, {""testo"": ""“sentita l’ANAC”"", ""layer"": ""L1"", ""motivo"": ""This concerns the institutional role of the national anti-corruption authority.""}]",20.0,80.0,69
dlgs_56_2017__articolo__75,dlgs_56_2017,dlgs_56_2017,articolo,75,ok,"[{""testo"": ""sentito il Consiglio Superiore dei Lavori Pubblici e la Conferenza Unificata"", ""layer"": ""L1"", ""motivo"": ""This adds an institutional consultation requirement, which is a framework-level procedural role but secondary here.""}, {""testo"": ""Con il decreto di cui al primo periodo, sono disciplinate, altresì, le modalità di svolgimento della verifica di conformità in corso di esecuzione e finale, la relativa tempistica"", ""layer"": ""L2"", ""motivo"": ""This specifies operational procedures and timing for compliance verification.""}, {""testo"": ""i casi in cui il direttore dell’esecuzione può essere incaricato della verifica di conformità"", ""layer"": ""L2"", ""motivo"": ""This sets a technical rule on when a specific actor may perform a verification task.""}, {""testo"": ""Gli accertamenti di laboratorio e le verifiche tecniche obbligatorie"", ""layer"": ""L2"", ""motivo"": ""This concerns technical compliance checks and enforcement-related operational requirements.""}, {""testo"": ""previo apposito accordo ai sensi dell’articolo 15 della legge 7 agosto 1990, n. 241"", ""layer"": ""L2"", ""motivo"": ""This describes the procedure for assigning works to another public administration.""}]",20.0,80.0,75
dlgs_56_2017__articolo__73,dlgs_56_2017,dlgs_56_2017,articolo,73,ok,"[{""testo"": ""\""sono destinati ad un apposito fondo risorse finanziarie in misura non superiore al 2 per cento\"""", ""layer"": ""L2"", ""motivo"": ""This sets a quantitative operational rule for funding allocation.""}, {""testo"": ""\""per le funzioni tecniche svolte dai dipendenti\"""", ""layer"": ""L2"", ""motivo"": ""It specifies the technical activities covered by the operational funding mechanism.""}, {""testo"": ""\""Il termine per l'emissione dei certificati di pagamento ... non può superare i quarantacinque giorni\"""", ""layer"": ""L2"", ""motivo"": ""This establishes a concrete procedural deadline.""}, {""testo"": ""\""I contratti di appalto prevedono penali per il ritardo\"""", ""layer"": ""L2"", ""motivo"": ""This describes an enforcement mechanism tied to contract performance.""}, {""testo"": ""\""sono individuati i criteri per la determinazione di tali costi\"""", ""layer"": ""L2"", ""motivo"": ""This delegates technical criteria-setting for cost determination.""}, {""testo"": ""\""all’articolo 113 del decreto legislativo 18 aprile 2016, n. 50, sono apportate le seguenti modificazioni\"""", ""layer"": ""L1"", ""motivo"": ""This is mainly an amendment to the legal framework rather than an operational rule.""}]",35.0,65.0,73
dlgs_56_2017__articolo__81,dlgs_56_2017,dlgs_56_2017,articolo,81,ok,"[{""testo"": ""Le penali dovute per il ritardato adempimento sono calcolate in misura giornaliera compresa ... tra lo 0,3 per mille e l’1 per mille dell’ammontare netto contrattuale"", ""layer"": ""L2"", ""motivo"": ""This sets a technical quantitative rule for calculating penalties, which is operational rather than foundational.""}, {""testo"": ""non possono comunque superare, complessivamente, il 10 per cento di detto ammontare netto contrattuale"", ""layer"": ""L2"", ""motivo"": ""This establishes a numerical cap, a classic Level 2 benchmark.""}, {""testo"": ""All’articolo 128, comma 3, del decreto legislativo 18 aprile 2016, n. 50, la parola: “validità” è sostituita dalla seguente: “efficacia”"", ""layer"": ""L1"", ""motivo"": ""This is a textual amendment to a legal provision, with limited standalone normative content and no core framework function.""}]",10.0,90.0,81
dlgs_56_2017__articolo__87,dlgs_56_2017,dlgs_56_2017,articolo,87,ok,"[{""testo"": ""Ai concorsi di progettazione e di idee nei settori speciali si applicano le disposizioni di cui agli articoli 152, commi 1, 2, 3 e 5, primo, secondo, terzo e quarto periodo, 153, comma 1, 154, commi 1, 2, 4 e 5, 155 e 156."", ""layer"": ""L2"", ""motivo"": ""This cross-reference specifies the operational rules and procedures applicable to design and idea contests.""}, {""testo"": ""Tale facoltà può essere esercitata se specificamente prevista nel bando di gara o nell’avviso con cui si indice la gara."", ""layer"": ""L2"", ""motivo"": ""This sets a procedural condition for exercising a faculty, which is an implementation detail.""}, {""testo"": ""dopo le parole: “indizione di gara” è inserito il seguente segno: “,”."", ""layer"": ""L2"", ""motivo"": ""This is a technical drafting amendment with no substantive framework content.""}, {""testo"": ""dopo le parole: “di progettazione” sono inserite le seguenti: “e di idee”"", ""layer"": ""L2"", ""motivo"": ""This is a textual modification that clarifies the scope of the procedural rule.""}, {""testo"": ""dopo la parola: “Commissione” è inserita la seguente: “europea”"", ""layer"": ""L2"", ""motivo"": ""This is a technical wording change, not a core legal principle.""}]",10.0,90.0,87
dlgs_56_2017__articolo__84,dlgs_56_2017,dlgs_56_2017,articolo,84,ok,"[{""testo"": ""al comma 5, è aggiunto, in fi ne, il seguente segno"", ""layer"": ""L2"", ""motivo"": ""This is a technical amendment to the wording of an existing provision, which is an operational legislative change.""}, {""testo"": ""Modifi che all’articolo 136 del decreto legislativo"", ""layer"": ""L2"", ""motivo"": ""The segment only indicates a modification to another article, without setting any core principles, rights, or institutional powers.""}]",0.0,100.0,84
dlgs_56_2017__articolo__88,dlgs_56_2017,dlgs_56_2017,articolo,88,ok,"[{""testo"": ""In caso di mancato respingimento dell’offerta a norma del presente comma, la stazione appaltante motiva debitamente le ragioni della scelta e trasmette all’Autorità la relativa documentazione."", ""layer"": ""L2"", ""motivo"": ""This sets an operational procedure for the contracting authority, including justification and transmission of documentation.""}, {""testo"": ""le parole: “possono includere” sono sostituite dalla seguente: “includono”"", ""layer"": ""L2"", ""motivo"": ""This is a technical drafting change that makes the rule mandatory, affecting application rather than core principles.""}, {""testo"": ""le parole: “85, 86 e 88” sono sostituite dalle seguenti: “85, 86, 87 e 88”"", ""layer"": ""L2"", ""motivo"": ""This is a cross-reference update within procedural provisions, not a substantive framework rule.""}, {""testo"": ""la rubrica del CAPO II è sostituita dalla seguente: “APPALTI DI SERVIZI SOCIALI E DI ALTRI SERVIZI NEI SETTORI ORDINARI”"", ""layer"": ""L1"", ""motivo"": ""This re-labels the scope/category of the chapter, which has a structural framing function.""}, {""testo"": ""si applicano ai seguenti servizi, come individuati dall’allegato IX"", ""layer"": ""L2"", ""motivo"": ""This specifies the operational scope by reference to an annex and is technical in nature.""}]",10.0,90.0,88
dlgs_56_2017__articolo__86,dlgs_56_2017,dlgs_56_2017,articolo,86,ok,"[{""testo"": ""Le disposizioni di cui all’articolo 142, comma 5-octies, si applicano ai servizi di cui all’articolo 142, comma 5-bis, nei settori speciali di importo inferiore alla soglia di cui all’articolo 35, comma 2, lettera c)."", ""layer"": ""L2"", ""motivo"": ""This sets an operational applicability rule tied to a monetary threshold, which is technical and procedural.""}, {""testo"": ""Le procedure di aggiudicazione di cui agli articoli da 54 a 58 e da 60 a 65."", ""layer"": ""L2"", ""motivo"": ""This specifies which procurement procedures apply, a clear operational rule.""}, {""testo"": ""devono essere, altresì, applicate per l’aggiudicazione le disposizioni di cui agli articoli 68, 69, 75, 79, 80, 83 e 95, adottando il criterio di aggiudicazione dell’offerta economicamente più vantaggiosa"", ""layer"": ""L2"", ""motivo"": ""This prescribes detailed award criteria and applicable provisions, which are technical implementation rules.""}, {""testo"": ""Gli appalti di servizi di cui al comma 5-bis ... sono affidati nel rispetto di quanto previsto all’articolo 36."", ""layer"": ""L2"", ""motivo"": ""This is a concrete procedural rule for awarding contracts below a threshold.""}, {""testo"": ""Le finalità di cui agli articoli 37 e 38 sono perseguite anche tramite le forme di aggregazione previste dalla normativa di settore"", ""layer"": ""L1"", ""motivo"": ""This refers to broader policy objectives and the institutional/organizational framework for achieving them.""}, {""testo"": ""devono garantire la qualità, la continuità, l’accessibilità, la disponibilità e la completezza dei servizi"", ""layer"": ""L1"", ""motivo"": ""This states a general substantive obligation and core service principles.""}]",35.0,65.0,86
dlgs_56_2017__articolo__95,dlgs_56_2017,dlgs_56_2017,articolo,95,ok,"[{""testo"": ""\""Per i lavori di cui al presente Capo, in deroga al disposto dell’articolo 95, comma 4, può essere utilizzato il criterio del minor prezzo per i lavori di importo pari o inferiore a 500.000 euro.\"""", ""layer"": ""L2"", ""motivo"": ""This sets a specific operational procurement rule and a quantitative threshold for when a pricing criterion may be used.""}, {""testo"": ""\""le parole: ‘24, comma 5’ sono sostituite dalle seguenti: ‘24, comma 2’\"""", ""layer"": ""L2"", ""motivo"": ""This is a technical amendment to a cross-reference, affecting application details rather than core principles.""}, {""testo"": ""\""le parole: ‘Il secondo grado, avente ad oggetto la presentazione del’ sono sostituite dalle seguenti: ‘Il secondo grado, avente ad oggetto l’acquisizione del’\"""", ""layer"": ""L2"", ""motivo"": ""This modifies procedural wording in an operational provision.""}, {""testo"": ""\""Qualora si adottino le procedure di affidamento in condizioni di somma urgenza... gli affidatari dichiarano, mediante autocertificazione... il possesso\"""", ""layer"": ""L2"", ""motivo"": ""This establishes a compliance and verification procedure through self-certification in emergency procurement.""}, {""testo"": ""\""sono inserite le seguenti: ‘, di regola,’\"""", ""layer"": ""L2"", ""motivo"": ""This is a drafting change that adjusts the operational wording of the rule.""}]",10.0,90.0,95
