Id,layer,confidence,motivation,input_source,classification_status,dominant_layer,purity,G1,G2,G3,G4,G5
32006D0500R(01),,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32006D0558,,,Atto di esecuzione con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32006D0951,,,Decisione di infrazione con riferimenti ai trattati,preamble,ok,G5,0.7,10.0,20.0,0.0,0.0,70.0
32006R1637,,,"Principi, quadro, dettagli tecnici, linee guida",preamble,ok,G2,0.4,10.0,40.0,40.0,10.0,0.0
32008D0204,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32008D0477,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32008D0952,,,Linee guida per armonizzare metodologia cogenerazione,preamble,ok,G4,0.7,10.0,20.0,0.0,70.0,0.0
32008E0944R(01),,,Principi e regole quadro con riferimenti tecnici,preamble,ok,G2,0.5,30.0,50.0,10.0,10.0,0.0
32009D0302,,,Decisione quadro con riferimenti ai Trattati e allegati tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009D0381R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32009D0510,,,Decisione del Consiglio che approva accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32009D0512,,,Decisione del Consiglio che approva accordo internazionale,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32009D1007,,,Decisione legislativa con principi e dettagli finanziari,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32009R1072,,,Regolamento quadro con riferimenti ai trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32010D0118,,,Atto legislativo quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32010D0462R(01),,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32011D0519,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32011L0076,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32011R0176,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012L0034R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32013D0233R(01),,,Decisione del Consiglio con base nei Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013D1313R(04),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32013L0048,,,Legge quadro con riferimenti a principi fondamentali,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32013L0048R(01),,,Principi e legge quadro con riferimenti soft law,preamble,ok,G2,0.6,30.0,60.0,0.0,10.0,0.0
32014D0016,,,Decisione PSC con riferimenti a trattati e procedure operative,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32014D0641,,,Atto misto con prevalenza tecnica e quadro,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32014H0881R(01),,,Raccomandazione tecnica con riferimenti a regolamenti,preamble,ok,G4,0.5,10.0,0.0,40.0,50.0,0.0
32014L0051R(06),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014L0053R(03),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32014L0061,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014R0275R(01),,,Atto delegato tecnico per priorità finanziarie,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32014R1299R(04),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32015D0528,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32015D0611,,,Decisione tecnica con riferimenti a trattati e quadro legislativo,preamble,ok,G3,0.6,10.0,20.0,60.0,0.0,10.0
32015D1780,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32015L0849R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32015L2366R(01),,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32015L2366R(04),,,Legge quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32016R1375R(01),,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32017R2177R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32017R2454R(01),,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32018D0496,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32018L1972R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32018R1207,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32018R1999R(03),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019D0504R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32019R0517R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019R0881R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32020D0414,,,Implementazione tecnica con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020D0452,,,Decisione tecnica con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020D0452R(02),,,Decisione tecnica con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32021D0394,,,"Decisione CFSP con principi, regole, dettagli",preamble,ok,G2,0.7,10.0,70.0,10.0,0.0,10.0
32021D2134,,,Legge quadro con riferimenti a principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32021R0887,,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32021R1950,,,Direttiva quadro con riferimenti a trattati e dettagli tecnici,preamble,ok,G2,0.6,10.0,60.0,20.0,10.0,0.0
32022D0118,,,Decisione del Consiglio con riferimenti ai trattati e modifiche tecniche,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32022D0173,,,"Cita trattati, delega tecnica, linee guida",preamble,ok,G3,0.4,20.0,30.0,40.0,10.0,0.0
32022D0338R(01),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0339R(02),,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0471,,,Decisione CFSP con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32022D0780,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D0895,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32022D0906R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32022D1002,,,Decisione del Consiglio su trattato internazionale,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32022D2191,,,Riferimenti a trattati e standard tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022O0067,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022R1032,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32022R1409,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32022R2073,,,Modifica regolamento quadro con riferimenti ai trattati,preamble,ok,G2,0.7,10.0,70.0,20.0,0.0,0.0
32023D0179,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023D0385,,,Decisione quadro con riferimenti a trattati e procedure operative,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32023D0692,,,Decisione del Consiglio che modifica missione esistente,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32023D0920,,,Atto legislativo con riferimenti a principi e dettagli,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D0993R(01),,,Decisione CFSP con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32023D1304,,,Decisione quadro con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D2199,,,Deroghe tecniche basate su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023D2858,,,Decisione quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023L2413R(01),,,Legislazione quadro con riferimenti ai trattati,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32023R0706,,,Atto legislativo con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32024R2690,,,Regolamento tecnico che specifica direttiva,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32024R2956,,,Regolamento delegato con allegati tecnici,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R3144,,,"Riferimenti a trattati e regolamenti quadro, dettagli tecnici prevalenti",preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R3172R(01),,,Regolamento di esecuzione con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025D0171,,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32025D0823,,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32025D1051,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32025D1052,,,Atto tecnico basato su regolamenti quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D1061,,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32025D1062,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32025R0301,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025R0420,,,Regolamento delegato con dettagli tecnici e riferimenti ai trattati.,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32005H0698,,,Regolamento tecnico con riferimenti a direttive,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32007D0446,,,Principi fondanti e raccomandazioni non vincolanti,preamble,ok,G4,0.8,20.0,0.0,0.0,80.0,0.0
32008F0909R(01),,,Principi e regole quadro con dettagli tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32008L0096R(02),,,Legge quadro con principi e riferimenti tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32009D0460,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32009L0110R(04),,,Direttiva quadro con riferimenti a trattati e allegati tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32009R1072R(01),,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32011D0140,,,Decisione di infrazione con riferimento ai Trattati,preamble,ok,G5,0.9,10.0,0.0,0.0,0.0,90.0
32011D0713,,,Decisione di infrazione per eccesso di potere,preamble,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
32012D0243,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32012L0034,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32012L0034R(07),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32013L0022,,,Adattamento atti per accessione Croazia,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32014D0276R(01),,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32014D0430,,,Decisione CFSP con riferimenti a trattati e mandato operativo,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32014H0881,,,Raccomandazione tecnica con riferimenti a regolamenti,preamble,ok,G4,0.5,10.0,0.0,40.0,50.0,0.0
32014L0061R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32014L0108,,,Direttiva che modifica quadro normativo esistente,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32014R0756,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32014R0909R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32015L2366R(07),,,Legge quadro con riferimenti a trattati e allegati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32016D0339,,,Implementazione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32016L0970,,,Direttiva che modifica normativa esistente,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32017D0349,,,Decisione del Consiglio che modifica mandato missione,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32017D2315R(01),,,Decisione PESCO con principi e regole operative,preamble,ok,G2,0.6,20.0,60.0,10.0,5.0,5.0
32017R1084R(05),,,Regolamento delegato con dettagli tecnici e riferimenti a principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R1354R(01),,,Regolamento di esecuzione tecnico-operativo,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32017R1485,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32017R2195,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D0340,,,Decisione quadro con riferimenti ai trattati,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32018D0661R(01),,,Atto tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.5,10.0,20.0,50.0,20.0,0.0
32018D0777,,,Decisione del Consiglio che modifica protocollo EEA,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32018D1538,,,Regolamento tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32018D1797R(02),,,Decisione quadro con riferimenti a trattati e procedure,preamble,ok,G2,0.7,10.0,70.0,10.0,10.0,0.0
32018R1999,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32018R1999R(05),,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32019D0038R(01),,,Atto tecnico con dettagli operativi e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32019D0433,,,Decisione quadro con principi e allegati tecnici,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32019D1115,,,Decisione CFSP con riferimenti ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32019D1284,,,Decisione tecnica basata su regolamento quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32019R0361,,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.7,10.0,20.0,70.0,0.0,0.0
32019R0505,,,Regolamento tecnico con riferimenti a trattati e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D0414R(02),,,Implementazione tecnica basata su decisione quadro,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32020D0590,,,Implementazione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020D1479,,,Atto delegato con riferimenti a principi e linee guida,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32020R0736R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32020R1056,,,Regolamento quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32020R1125,,,Legge quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32021D0749,,,Decisione del Consiglio con riferimenti a trattati e condizioni tecniche,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32021D1886R(01),,,Implementazione tecnica con riferimenti a quadro legale,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0379R(01),,,"Riferimenti a trattati e regolamenti quadro, dettagli tecnici prevalenti",preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32021R0453R(02),,,Regolamento delegato con dettagli tecnici,preamble,ok,G3,0.85,10.0,0.0,85.0,5.0,0.0
32021R0782R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32022D0767,,,Atto tecnico con dettagli operativi e riferimenti normativi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32022D1367,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,0.0,5.0
32022D1920,,,Decisione di infrazione con elementi procedurali e tecnici,preamble,ok,G3,0.3,10.0,20.0,30.0,20.0,20.0
32022L0362R(01),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32022R1463,,,Regolamento tecnico per sistema OOTS,preamble,ok,G3,0.9,10.0,0.0,90.0,0.0,0.0
32023D0176,,,Regolamento di esecuzione con riferimenti a trattati e linee guida,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32023D1015,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32023D2481,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,1.0,0.0,0.0,100.0,0.0,0.0
32023D2524,,,Decisione di infrazione con riferimenti procedurali,preamble,ok,G5,0.4,10.0,20.0,30.0,0.0,40.0
32023R1717,,,Direttiva quadro con riferimenti a principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32024D0350,,,Atto tecnico basato su regolamenti esistenti,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024D3226,,,Decisione del Consiglio con base legale e riferimenti normativi,preamble,ok,G2,0.8,10.0,80.0,10.0,0.0,0.0
32024L1640,,,Direttiva legislativa con principi e dettagli,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32024L1640R(02),,,Direttiva legislativa con principi e dettagli,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32024R1774,,,Regolamento delegato con dettagli tecnici e principi di proporzionalità,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32024R3117R(01),,,Regolamento di esecuzione con riferimenti ai trattati,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32025D0075,,,Decisione del Consiglio con riferimenti a trattati e regole operative,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32025D0105,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D0172,,,Decisione del Consiglio con riferimenti ai Trattati,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32025D1050,,,Regolamento di esecuzione con dettagli tecnici,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32025D1063,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.5,10.0,30.0,50.0,10.0,0.0
32005D0012,,,Decisione quadro con riferimenti ai trattati,preamble,ok,G2,0.8,10.0,80.0,5.0,5.0,0.0
32006D0355,,,"Cita trattati, istituisce gruppo, dettagli tecnici",preamble,ok,G2,0.4,20.0,40.0,30.0,10.0,0.0
32006L0038R(01),,,Principi fondanti e quadro legislativo misti,preamble,ok,G2,0.6,20.0,60.0,10.0,10.0,0.0
32006L0103,,,"Adattamento atti per accessione, quadro legislativo",preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32007D0258,,,Decisione di infrazione con elementi procedurali e tecnici,preamble,ok,G3,0.3,10.0,20.0,30.0,20.0,20.0
32007D0784,,,Decisione di infrazione e controllo antitrust,title,ok,G5,1.0,0.0,0.0,0.0,0.0,100.0
32008D0432R(01),,,Modifica tecnica basata su mandato CEPT,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32008F0909R(06),,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32009D0097,,,Decisione quadro con riferimento ai Trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32009D0806,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.8,20.0,80.0,0.0,0.0,0.0
32009L0081,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009L0114,,,Direttiva con principi e regole operative,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009R0923,,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32009R1072R(04),,,Regolamento quadro con riferimenti ai trattati e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,15.0,5.0,0.0
32010D0368,,,Atto tecnico con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32010L0013,,,Direttiva quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32010L0064,,,Legge quadro con riferimenti a principi fondanti,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32010R0590,,,Regolamento tecnico per aggiornare lista vettori,preamble,ok,G3,0.8,10.0,0.0,80.0,10.0,0.0
32010R0913R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,15.0,70.0,10.0,5.0,0.0
32010R1158R(01),,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32012L0013R(01),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32012L0034R(02),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32012L0034R(03),,,Legge quadro con principi e dettagli tecnici,preamble,ok,G2,0.7,10.0,70.0,10.0,5.0,5.0
32012R1078,,,Regolamento tecnico con base legale e principi,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013D0195,,,Atto di esecuzione tecnica con riferimenti a principi e quadro,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32013R0606,,,Legge quadro con riferimenti ai trattati,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32013R1042R(01),,,Direttiva quadro con riferimenti a trattati e regolamenti tecnici,preamble,ok,G2,0.6,10.0,60.0,30.0,0.0,0.0
32013R1075,,,Regolamento tecnico con riferimenti a principi e linee guida,preamble,ok,G3,0.6,10.0,20.0,60.0,10.0,0.0
32014D0415R(02),,,Decisione quadro con principi e dettagli operativi,preamble,ok,G2,0.7,20.0,70.0,10.0,0.0,0.0
32014D0641R(01),,,Atto misto con prevalenza tecnica e quadro,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
32014R0514R(03),,,Legge quadro con principi fondanti e dettagli tecnici,preamble,ok,G2,0.7,20.0,70.0,5.0,5.0,0.0
32015D1055,,,Atto misto con riferimenti a regolamenti e decisioni,preamble,ok,G3,0.4,10.0,30.0,40.0,20.0,0.0
